	id	treatment	condition	day	bw	bwc	score	mgs	mgs30	mgs180	bur2h	burON	hr	hrv	temp	act
202	Ca_013	Transmitter	Carprofen	20	20.5	110.810810810811	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	Ca_013	Transmitter	Carprofen	21	20.7	111.891891891892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	Ca_013	Transmitter	Carprofen	22	20.9	112.972972972973	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	Ca_013	Transmitter	Carprofen	23	20.2	109.189189189189	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
206	Ca_013	Transmitter	Carprofen	24	20.7	111.891891891892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
207	Ca_013	Transmitter	Carprofen	25	19.1	103.243243243243	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	Ca_013	Transmitter	Carprofen	26	21	113.513513513514	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
209	Ca_013	Transmitter	Carprofen	27	20.8	112.432432432432	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	Ca_013	Transmitter	Carprofen	28	20.8	112.432432432432	0	NA	NA	NA	NA	NA	433.660550458716	12.5345305555556	36.2785321100917	803.51
211	TM+B06	Transmitter	Metamizol	-1	19.9	100	0	0.2203125	NA	NA	83.616551213338	93.1575196008553	456.229357798165	13.4704321100917	35.5992660550459	591.1
212	TM+B06	Transmitter	Metamizol	0	18.2	91.4572864321608	2	0.36875	0.915625	0.96875	0	39.4718058529622	584.495652173913	3.27705384615385	34.1033043478261	91.06
213	TM+B06	Transmitter	Metamizol	1	17.7	88.9447236180905	2	0.197321428571429	NA	NA	53.0758226037196	74.1058655221745	552.862385321101	5.59559082568807	37.1700917431193	198.46
214	TM+B06	Transmitter	Metamizol	2	17.5	87.9396984924623	2	0.1625	NA	NA	62.5714285714286	100	509.201834862385	6.08636880733945	36.9073394495413	305.66
215	TM+B06	Transmitter	Metamizol	3	17.4	87.4371859296482	2	NA	NA	NA	NA	NA	457.422018348624	6.70457155963303	36.2809174311926	322.26
216	TM+B06	Transmitter	Metamizol	4	18	90.4522613065327	2	0.134375	NA	NA	80.9864188706219	95.711222301644	538.366972477064	6.38300733944954	36.8789908256881	482.86
217	TM+B06	Transmitter	Metamizol	5	18.5	92.964824120603	2	NA	NA	NA	NA	NA	468.43119266055	7.93331743119266	36.5416513761468	511.66
218	TM+B06	Transmitter	Metamizol	6	18.8	94.4723618090452	1	0.0375	NA	NA	NA	NA	NA	NA	NA	NA
219	TM+B06	Transmitter	Metamizol	7	19.1	95.9798994974875	1	NA	NA	NA	94.0256045519203	95.3769559032717	443.128440366972	10.3310302752294	36.0389908256881	538.86
220	TM+B06	Transmitter	Metamizol	8	19.3	96.9849246231156	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
221	TM+B06	Transmitter	Metamizol	9	19.7	98.9949748743719	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	TM+B06	Transmitter	Metamizol	10	20.2	101.507537688442	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
223	TM+B06	Transmitter	Metamizol	11	19.8	99.4974874371859	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
224	TM+B06	Transmitter	Metamizol	12	20.1	101.005025125628	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
225	TM+B06	Transmitter	Metamizol	13	20.5	103.015075376884	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
226	TM+B06	Transmitter	Metamizol	14	20.6	103.517587939699	0	NA	NA	NA	NA	NA	404.256880733945	16.6370678899083	35.6929357798165	660.06
227	TM+B06	Transmitter	Metamizol	15	20.7	104.020100502513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
228	TM+B06	Transmitter	Metamizol	16	20.5	103.015075376884	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
229	TM+B06	Transmitter	Metamizol	17	20.3	102.010050251256	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
230	TM+B06	Transmitter	Metamizol	18	20.9	105.025125628141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
231	TM+B06	Transmitter	Metamizol	19	20.9	105.025125628141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
232	TM+B06	Transmitter	Metamizol	20	20.9	105.025125628141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
233	TM+B06	Transmitter	Metamizol	21	20.9	105.025125628141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	TM+B06	Transmitter	Metamizol	22	21	105.527638190955	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	TM+B06	Transmitter	Metamizol	23	20.7	104.020100502513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
236	TM+B06	Transmitter	Metamizol	24	21.2	106.532663316583	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
237	TM+B06	Transmitter	Metamizol	25	21.8	109.547738693467	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
238	TM+B06	Transmitter	Metamizol	26	20.3	102.010050251256	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	TM+B06	Transmitter	Metamizol	27	21.6	108.542713567839	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
240	TM+B06	Transmitter	Metamizol	28	22.1	111.06	0	NA	NA	NA	NA	NA	456.229357798165	13.4704321100917	35.5992660550459	591.1
241	TM+B07	Transmitter	Metamizol	-1	20.5	100	0	0.137857142857143	NA	NA	75.7436766634962	89.0886852358564	461.009174311927	14.9378247706422	36.56	760.58
242	TM+B07	Transmitter	Metamizol	0	18.5	90.2439024390244	2	0.125	0.7	0.7375	0	44.1910192444761	674.900900900901	3.54236486486486	37.1484684684685	85.6600000000001
243	TM+B07	Transmitter	Metamizol	1	18.5	90.2439024390244	2	0.075	NA	NA	0	79.6573875802998	560.440366972477	5.65788623853211	37.4154128440367	405.46
244	TM+B07	Transmitter	Metamizol	2	18.9	92.1951219512195	2	0.05	NA	NA	60.8446671438797	77.6664280601289	551.706422018349	6.73196605504587	37.5062385321101	287.26
245	TM+B07	Transmitter	Metamizol	3	19.2	93.6585365853659	2	NA	NA	NA	NA	NA	477.091743119266	8.11624311926605	36.6337614678899	397.86
246	TM+B07	Transmitter	Metamizol	4	20.1	98.0487804878049	0	0.0625	NA	NA	77.9612347451543	82.3402727925341	533.788990825688	7.23793211009174	36.954495412844	795.26
247	TM+B07	Transmitter	Metamizol	5	20.1	98.0487804878049	0	NA	NA	NA	NA	NA	487.467889908257	9.24084403669725	36.8240366972477	452.86
248	TM+B07	Transmitter	Metamizol	6	20.1	98.0487804878049	0	0.0375	NA	NA	NA	NA	NA	NA	NA	NA
249	TM+B07	Transmitter	Metamizol	7	20.3	99.0243902439024	0	NA	NA	NA	100	100	445.155963302752	13.5523899082569	36.5924770642202	609.06
250	TM+B07	Transmitter	Metamizol	8	20.6	100.487804878049	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	TM+B07	Transmitter	Metamizol	9	20.8	101.463414634146	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
252	TM+B07	Transmitter	Metamizol	10	20.9	101.951219512195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
253	TM+B07	Transmitter	Metamizol	11	21	102.439024390244	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
254	TM+B07	Transmitter	Metamizol	12	20.9	101.951219512195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
255	TM+B07	Transmitter	Metamizol	13	21.3	103.90243902439	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
256	TM+B07	Transmitter	Metamizol	14	21.4	104.390243902439	0	NA	NA	NA	NA	NA	474.266055045872	13.5435100917431	36.3703669724771	741.009999999999
257	TM+B07	Transmitter	Metamizol	15	21.6	105.365853658537	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
258	TM+B07	Transmitter	Metamizol	16	21.5	104.878048780488	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
259	TM+B07	Transmitter	Metamizol	17	21.6	105.365853658537	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
260	TM+B07	Transmitter	Metamizol	18	21.8	106.341463414634	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
261	TM+B07	Transmitter	Metamizol	19	22.3	108.780487804878	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
262	TM+B07	Transmitter	Metamizol	20	21.6	105.365853658537	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
263	TM+B07	Transmitter	Metamizol	21	21.8	106.341463414634	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
264	TM+B07	Transmitter	Metamizol	22	21.8	106.341463414634	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
265	TM+B07	Transmitter	Metamizol	23	22.3	108.780487804878	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
266	TM+B07	Transmitter	Metamizol	24	21.9	106.829268292683	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
267	TM+B07	Transmitter	Metamizol	25	22	107.317073170732	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
268	TM+B07	Transmitter	Metamizol	26	21.9	106.829268292683	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
269	TM+B07	Transmitter	Metamizol	27	21.9	106.829268292683	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
270	TM+B07	Transmitter	Metamizol	28	22.5	109.76	0	NA	NA	NA	NA	NA	461.009174311927	14.9378247706422	36.56	760.58
271	TM+B08	Transmitter	Metamizol	-1	20.4	100	0	0.04375	NA	NA	82.8497727119774	86.9222713710903	427.559633027523	16.7875467889908	36.6575229357798	2154.48
272	TM+B08	Transmitter	Metamizol	0	17.6	86.2745098039216	3	0.075	0.875	0.828125	0	23.2474964234621	597.077669902913	6.5314932038835	36.6939805825243	188.66
273	TM+B08	Transmitter	Metamizol	1	18.3	89.7058823529412	2	0.05	NA	NA	52.6881720430108	75.5555555555556	516.128440366972	8.6142880733945	37.1975229357798	252.26
274	TM+B08	Transmitter	Metamizol	2	18.9	92.6470588235294	2	0.0625	NA	NA	65.2578796561605	94.8424068767908	510.165137614679	7.52109082568807	37.2922018348624	384.66
275	TM+B08	Transmitter	Metamizol	3	18.6	91.1764705882353	2	NA	NA	NA	NA	NA	484.220183486239	6.63507981651376	36.9166972477064	455.06
276	TM+B08	Transmitter	Metamizol	4	19.5	95.5882352941177	1	0.025	NA	NA	91.0650464617584	91.3509649749821	530.825688073395	7.54107706422019	37.2635779816514	789.259999999999
277	TM+B08	Transmitter	Metamizol	5	20.1	98.5294117647059	0	NA	NA	NA	NA	NA	483.807339449541	8.20758348623853	36.6711926605505	742.859999999999
278	TM+B08	Transmitter	Metamizol	6	20.1	98.5294117647059	0	0.0375	NA	NA	NA	NA	NA	NA	NA	NA
279	TM+B08	Transmitter	Metamizol	7	20.1	98.5294117647059	0	NA	NA	NA	71.009305654975	92.9849677881174	479.119266055046	12.4121889908257	36.7255963302752	646.859999999999
280	TM+B08	Transmitter	Metamizol	8	20.3	99.5098039215686	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
281	TM+B08	Transmitter	Metamizol	9	20.7	101.470588235294	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
282	TM+B08	Transmitter	Metamizol	10	21.5	105.392156862745	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
283	TM+B08	Transmitter	Metamizol	11	21.4	104.901960784314	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
284	TM+B08	Transmitter	Metamizol	12	21.3	104.411764705882	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
285	TM+B08	Transmitter	Metamizol	13	21.5	105.392156862745	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
286	TM+B08	Transmitter	Metamizol	14	22	107.843137254902	0	NA	NA	NA	NA	NA	442.51376146789	16.6167266055046	36.3538532110092	1405.15
287	TM+B08	Transmitter	Metamizol	15	22.6	110.78431372549	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
288	TM+B08	Transmitter	Metamizol	16	21	102.941176470588	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
289	TM+B08	Transmitter	Metamizol	17	22.6	110.78431372549	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
290	TM+B08	Transmitter	Metamizol	18	22.2	108.823529411765	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
291	TM+B08	Transmitter	Metamizol	19	22.5	110.294117647059	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
292	TM+B08	Transmitter	Metamizol	20	22.2	108.823529411765	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
293	TM+B08	Transmitter	Metamizol	21	22.1	108.333333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
294	TM+B08	Transmitter	Metamizol	22	22.2	108.823529411765	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
295	TM+B08	Transmitter	Metamizol	23	22.2	108.823529411765	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
296	TM+B08	Transmitter	Metamizol	24	22.6	110.78431372549	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
297	TM+B08	Transmitter	Metamizol	25	22.7	111.274509803922	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
298	TM+B08	Transmitter	Metamizol	26	22.1	108.333333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
299	TM+B08	Transmitter	Metamizol	27	22.3	109.313725490196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
300	TM+B08	Transmitter	Metamizol	28	22.5	110.29	0	NA	NA	NA	NA	NA	427.559633027523	16.7875467889908	36.6575229357798	2154.48
301	TM+B09	Transmitter	Metamizol	-1	20.3	100	0	0.1328125	NA	NA	58.2298741996911	80.1817282173541	439.770642201835	16.631223853211	36.2755963302752	1408.15
302	TM+B09	Transmitter	Metamizol	0	18.6	91.6256157635468	2	0.1375	0.971428571428572	0.899553571428571	0	43.3975731620271	590.591836734694	5.57251354166667	35.5360204081633	81.26
303	TM+B09	Transmitter	Metamizol	1	18.4	90.6403940886699	2	0.025	NA	NA	34.8853868194842	50.8595988538682	607.54128440367	4.99481834862385	37.465871559633	168.06
304	TM+B09	Transmitter	Metamizol	2	18.8	92.6108374384236	2	0.0125	NA	NA	45.2979181622398	81.5506101938263	535.238532110092	5.96069633027523	37.1698165137615	316.06
305	TM+B09	Transmitter	Metamizol	3	18.9	93.103448275862	2	NA	NA	NA	NA	NA	512.651376146789	5.37892844036697	36.7687155963303	352.06
306	TM+B09	Transmitter	Metamizol	4	20	98.5221674876847	0	0.040625	NA	NA	67.1438797423049	89.2627057981389	551.422018348624	5.9714	37.0946788990826	624.86
307	TM+B09	Transmitter	Metamizol	5	20.2	99.5073891625616	0	NA	NA	NA	NA	NA	510.201834862385	7.33662018348624	36.8087155963303	740.449999999999
308	TM+B09	Transmitter	Metamizol	6	20.4	100.492610837438	0	0.190625	NA	NA	NA	NA	NA	NA	NA	NA
309	TM+B09	Transmitter	Metamizol	7	20	98.5221674876847	0	NA	NA	NA	57.2961373390558	96.137339055794	485.688073394495	10.8521376146789	36.5668807339449	916.259999999999
310	TM+B09	Transmitter	Metamizol	8	21.2	104.433497536946	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
311	TM+B09	Transmitter	Metamizol	9	21.1	103.940886699507	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
312	TM+B09	Transmitter	Metamizol	10	21.8	107.389162561576	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
313	TM+B09	Transmitter	Metamizol	11	21.5	105.911330049261	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
314	TM+B09	Transmitter	Metamizol	12	21.8	107.389162561576	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
315	TM+B09	Transmitter	Metamizol	13	22.2	109.35960591133	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
316	TM+B09	Transmitter	Metamizol	14	22.7	111.822660098522	0	NA	NA	NA	NA	NA	453.311926605505	15.0234550458716	36.2237614678899	1862.16
317	TM+B09	Transmitter	Metamizol	15	22.5	110.837438423645	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
318	TM+B09	Transmitter	Metamizol	16	22.1	108.866995073892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
319	TM+B09	Transmitter	Metamizol	17	22.4	110.344827586207	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
320	TM+B09	Transmitter	Metamizol	18	22.8	112.315270935961	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
321	TM+B09	Transmitter	Metamizol	19	23	113.300492610837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
322	TM+B09	Transmitter	Metamizol	20	23.2	114.285714285714	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
323	TM+B09	Transmitter	Metamizol	21	22.8	112.315270935961	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
324	TM+B09	Transmitter	Metamizol	22	23	113.300492610837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
325	TM+B09	Transmitter	Metamizol	23	22.8	112.315270935961	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
326	TM+B09	Transmitter	Metamizol	24	23	113.300492610837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
327	TM+B09	Transmitter	Metamizol	25	23.4	115.270935960591	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
328	TM+B09	Transmitter	Metamizol	26	23.1	113.793103448276	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
329	TM+B09	Transmitter	Metamizol	27	23	113.300492610837	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
330	TM+B09	Transmitter	Metamizol	28	23.1	113.79	0	NA	NA	NA	NA	NA	439.770642201835	16.631223853211	36.2755963302752	1408.15
331	TM+B10	Transmitter	Metamizol	-1	19.8	100	0	0.0953125	NA	NA	77.0554997469616	95.6934086926655	443.54128440367	15.237695412844	36.5585321100917	1340.22
332	TM+B10	Transmitter	Metamizol	0	18	90.9090909090909	2	0.228571428571429	0.983333333333333	0.27625	0	3.8488952245189	652.879120879121	4.4404934065934	37.3545054945055	266.66
333	TM+B10	Transmitter	Metamizol	1	18.1	91.4141414141414	2	0.03125	NA	NA	39.3419170243205	50.2861230329042	568.94495412844	5.83032935779816	37.5204587155963	347.86
334	TM+B10	Transmitter	Metamizol	2	18.6	93.9393939393939	2	0.05	NA	NA	38.2963493199714	91.4101646385111	514.770642201835	8.02809541284403	37.3366972477064	284.26
335	TM+B10	Transmitter	Metamizol	3	18.4	92.9292929292929	2	NA	NA	NA	NA	NA	500.605504587156	8.62046513761468	37.0271559633027	698.25
336	TM+B10	Transmitter	Metamizol	4	18.9	95.4545454545455	1	0.0625	NA	NA	35.7398141529664	87.8484631879914	529.94495412844	7.18899724770642	36.8146788990826	436.66
337	TM+B10	Transmitter	Metamizol	5	19.2	96.969696969697	0	NA	NA	NA	NA	NA	452.752293577982	9.39565963302752	36.4646788990825	819.059999999999
338	TM+B10	Transmitter	Metamizol	6	19.4	97.979797979798	0	0.075	NA	NA	NA	NA	NA	NA	NA	NA
339	TM+B10	Transmitter	Metamizol	7	19.7	99.4949494949495	0	NA	NA	NA	66.4290805416964	76.3364219529579	445.871559633028	12.8917275229358	36.5834862385321	683.86
340	TM+B10	Transmitter	Metamizol	8	20	101.010101010101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
341	TM+B10	Transmitter	Metamizol	9	20.3	102.525252525253	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
342	TM+B10	Transmitter	Metamizol	10	20.9	105.555555555556	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
343	TM+B10	Transmitter	Metamizol	11	20.8	105.050505050505	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
344	TM+B10	Transmitter	Metamizol	12	20.7	104.545454545455	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
345	TM+B10	Transmitter	Metamizol	13	21.1	106.565656565657	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
346	TM+B10	Transmitter	Metamizol	14	21.2	107.070707070707	0	NA	NA	NA	NA	NA	430.220183486239	14.8274302752294	36.173119266055	1227.64
347	TM+B10	Transmitter	Metamizol	15	21.6	109.090909090909	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
348	TM+B10	Transmitter	Metamizol	16	21.6	109.090909090909	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
349	TM+B10	Transmitter	Metamizol	17	21	106.060606060606	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
350	TM+B10	Transmitter	Metamizol	18	21.8	110.10101010101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
351	TM+B10	Transmitter	Metamizol	19	22.1	111.616161616162	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
352	TM+B10	Transmitter	Metamizol	20	21.9	110.606060606061	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
353	TM+B10	Transmitter	Metamizol	21	21.8	110.10101010101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
354	TM+B10	Transmitter	Metamizol	22	21.8	110.10101010101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
355	TM+B10	Transmitter	Metamizol	23	22.2	112.121212121212	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
356	TM+B10	Transmitter	Metamizol	24	22.3	112.626262626263	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
357	TM+B10	Transmitter	Metamizol	25	22.1	111.616161616162	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
358	TM+B10	Transmitter	Metamizol	26	22.1	111.616161616162	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
359	TM+B10	Transmitter	Metamizol	27	22.3	112.626262626263	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
360	TM+B10	Transmitter	Metamizol	28	22.4	113.13	0	NA	NA	NA	NA	NA	443.54128440367	15.237695412844	36.5585321100917	1340.22
361	TM+B11	Transmitter	Metamizol	-1	20.4	100	0	0.0333333333333333	NA	NA	43.871270677583	90.2090852609248	471.834862385321	14.5750321100917	36.5588073394495	1234.26
362	TM+B11	Transmitter	Metamizol	0	18.1	88.7254901960785	2	0.1	0.313392857142857	0.558333333333333	0	0	641.851851851852	3.6042	36.6372839506173	248.66
363	TM+B11	Transmitter	Metamizol	1	18.1	88.7254901960785	2	0.0375	NA	NA	53.1161473087819	79.0368271954674	624.752293577982	5.61537064220183	37.5169724770642	359.66
364	TM+B11	Transmitter	Metamizol	2	18.2	89.2156862745098	2	0.0375	NA	NA	54.7738693467337	88.872936109117	514.642201834862	6.97791376146789	37.2364220183486	599.66
365	TM+B11	Transmitter	Metamizol	3	18.7	91.6666666666667	2	NA	NA	NA	NA	NA	454.348623853211	6.71123394495413	36.7184403669725	597.86
366	TM+B11	Transmitter	Metamizol	4	19.4	95.0980392156863	1	0.0375	NA	NA	70.8896797153025	91.6014234875445	503.788990825688	8.1877	37.0744036697248	1294.26
367	TM+B11	Transmitter	Metamizol	5	19.5	95.5882352941177	1	NA	NA	NA	NA	NA	457.844036697248	8.98987064220184	36.7129357798165	855.07
368	TM+B11	Transmitter	Metamizol	6	19.5	95.5882352941177	1	0.1	NA	NA	NA	NA	NA	NA	NA	NA
369	TM+B11	Transmitter	Metamizol	7	19.8	97.0588235294118	0	NA	NA	NA	79.5830337886413	86.7002156721783	455.94495412844	11.0430660550459	36.5611926605505	683.26
370	TM+B11	Transmitter	Metamizol	8	20.2	99.0196078431373	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
371	TM+B11	Transmitter	Metamizol	9	20.6	100.980392156863	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
372	TM+B11	Transmitter	Metamizol	10	20.6	100.980392156863	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
373	TM+B11	Transmitter	Metamizol	11	20.7	101.470588235294	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
374	TM+B11	Transmitter	Metamizol	12	20.7	101.470588235294	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
375	TM+B11	Transmitter	Metamizol	13	21.3	104.411764705882	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
376	TM+B11	Transmitter	Metamizol	14	21.4	104.901960784314	0	NA	NA	NA	NA	NA	457.51376146789	16.6759449541284	36.3475229357798	1472.35
377	TM+B11	Transmitter	Metamizol	15	20.6	100.980392156863	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
378	TM+B11	Transmitter	Metamizol	16	20.9	102.450980392157	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
379	TM+B11	Transmitter	Metamizol	17	21	102.941176470588	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
380	TM+B11	Transmitter	Metamizol	18	21.4	104.901960784314	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
381	TM+B11	Transmitter	Metamizol	19	21.6	105.882352941176	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
382	TM+B11	Transmitter	Metamizol	20	21.9	107.352941176471	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
383	TM+B11	Transmitter	Metamizol	21	21.9	107.352941176471	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
384	TM+B11	Transmitter	Metamizol	22	21.5	105.392156862745	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
385	TM+B11	Transmitter	Metamizol	23	21.5	105.392156862745	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
386	TM+B11	Transmitter	Metamizol	24	22.1	108.333333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
387	TM+B11	Transmitter	Metamizol	25	22.4	109.803921568627	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
388	TM+B11	Transmitter	Metamizol	26	21.9	107.352941176471	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
389	TM+B11	Transmitter	Metamizol	27	22.1	108.333333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
390	TM+B11	Transmitter	Metamizol	28	22.3	109.31	0	NA	NA	NA	NA	NA	471.834862385321	14.5750321100917	36.5588073394495	1234.26
391	Ca_002	Sham	Carprofen	-1	18.3	100	0	0.184065934065934	NA	NA	72.4535666715998	90.4500271323566	NA	NA	NA	NA
392	Ca_002	Sham	Carprofen	0	17.9	97.8142076502732	0	0.278125	0.8125	0.206696428571429	63.6298421807748	82.2094691535151	NA	NA	NA	NA
393	Ca_002	Sham	Carprofen	1	17.7	96.7213114754098	0	0.1125	NA	NA	73.0225988700565	88.135593220339	NA	NA	NA	NA
394	Ca_002	Sham	Carprofen	2	17.8	97.2677595628415	0	0.0875	NA	NA	91.1660777385159	94.1342756183746	NA	NA	NA	NA
395	Ca_002	Sham	Carprofen	3	17.9	97.8142076502732	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
396	Ca_002	Sham	Carprofen	4	18.2	99.4535519125683	0	0.078125	NA	NA	90.2698863636364	92.6846590909091	NA	NA	NA	NA
397	Ca_002	Sham	Carprofen	5	18.8	102.732240437158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
398	Ca_002	Sham	Carprofen	6	18.2	99.4535519125683	0	0.115625	NA	NA	NA	NA	NA	NA	NA	NA
399	Ca_002	Sham	Carprofen	7	17.8	97.2677595628415	0	NA	NA	NA	90.5270655270655	90.5270655270655	NA	NA	NA	NA
400	Ca_002	Sham	Carprofen	8	18.5	101.092896174863	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
401	Ca_002	Sham	Carprofen	9	18.8	102.732240437158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
402	Ca_002	Sham	Carprofen	10	18.9	103.27868852459	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
403	Ca_002	Sham	Carprofen	11	18.5	101.092896174863	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
404	Ca_002	Sham	Carprofen	12	18.8	102.732240437158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
